time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
2000,22,-45,117.4491343333344,39.25702133333456,0.007616101298481226,0.08810266852378845,-0.1322382539510727,-0.14140556752681732,-0.08332348614931107,0.08834945410490036,1.601949691772461
2200,22,-45,117.44913383333461,39.25702150000129,0.09464199095964432,0.34437885880470276,-0.14696577191352844,-0.7158293724060059,0.020168717950582504,-0.05325101688504219,1.6068172454833984
2209,22,-57,117.44913383333461,39.25702150000129,0.09464199095964432,0.34437885880470276,-0.14696577191352844,-0.7158293724060059,0.020168717950582504,-0.05325101688504219,1.6068172454833984
2400,22,-57,117.44913300000115,39.25702166666801,0.2617962956428528,0.12468395382165909,0.05297296494245529,-0.9356472492218018,0.15786951780319214,-0.027671784162521362,1.6133137941360474
2600,22,-57,117.44913216666771,39.25702183333382,0.45666950941085815,0.045624952763319016,0.030913015827536583,-0.9908822178840637,0.05659158527851105,0.07851824164390564,1.616823434829712
2800,22,-57,117.44913183333543,39.257022000000546,0.6564885377883911,0.19375266134738922,-0.11822803318500519,-0.8857390284538269,0.05989779159426689,0.059943169355392456,1.6135168075561523
2846,22,-57,117.44913183333543,39.257022000000546,0.6564885377883911,0.19375266134738922,-0.11822803318500519,-0.8857390284538269,0.05989779159426689,0.059943169355392456,1.6135168075561523
2846,20,-57,117.44913183333543,39.257022000000546,0.6564885377883911,0.19375266134738922,-0.11822803318500519,-0.8857390284538269,0.05989779159426689,0.059943169355392456,1.6135168075561523
3000,20,-57,117.44913166666653,39.25702216666727,0.8002591729164124,0.14919957518577576,-0.1641487032175064,-0.5549104809761047,0.13195429742336273,0.0005747699178755283,1.60715651512146
3047,20,-57,117.44913166666653,39.25702216666727,0.8002591729164124,0.14919957518577576,-0.1641487032175064,-0.5549104809761047,0.13195429742336273,0.0005747699178755283,1.60715651512146
3047,21,-57,117.44913166666653,39.25702216666727,0.8002591729164124,0.14919957518577576,-0.1641487032175064,-0.5549104809761047,0.13195429742336273,0.0005747699178755283,1.60715651512146
3200,21,-57,117.44913133333425,39.2570223333349,0.8919978737831116,0.002769859042018652,-0.11356909573078156,-0.3146892786026001,0.12376485764980316,0.00044218203402124345,1.6028592586517334
3208,21,-50,117.44913133333425,39.2570223333349,0.8919978737831116,0.002769859042018652,-0.11356909573078156,-0.3146892786026001,0.12376485764980316,0.00044218203402124345,1.6028592586517334
3257,21,-50,117.44913133333425,39.2570223333349,0.8919978737831116,0.002769859042018652,-0.11356909573078156,-0.3146892786026001,0.12376485764980316,0.00044218203402124345,1.6028592586517334
3257,20,-50,117.44913133333425,39.2570223333349,0.8919978737831116,0.002769859042018652,-0.11356909573078156,-0.3146892786026001,0.12376485764980316,0.00044218203402124345,1.6028592586517334
3404,20,-50,117.44913100000198,39.2570223333349,0.9415053725242615,-0.12523719668388367,-0.06416559219360352,-0.17120127379894257,0.11198731511831284,0.00212136865593493,1.6005898714065552
3405,20,-50,117.44913100000198,39.2570223333349,0.9415053725242615,-0.12523719668388367,-0.06416559219360352,-0.17120127379894257,0.11198731511831284,0.00212136865593493,1.6005898714065552
3408,20,-50,117.44913100000198,39.2570223333349,0.9415053725242615,-0.12523719668388367,-0.06416559219360352,-0.17120127379894257,0.11198731511831284,0.00212136865593493,1.6005898714065552
3420,20,-50,117.44913100000198,39.2570223333349,0.9415053725242615,-0.12523719668388367,-0.06416559219360352,-0.17120127379894257,0.11198731511831284,0.00212136865593493,1.6005898714065552
3450,20,-50,117.44913100000198,39.2570223333349,0.9415053725242615,-0.12523719668388367,-0.06416559219360352,-0.17120127379894257,0.11198731511831284,0.00212136865593493,1.6005898714065552
3450,19,-50,117.44913100000198,39.2570223333349,0.9415053725242615,-0.12523719668388367,-0.06416559219360352,-0.17120127379894257,0.11198731511831284,0.00212136865593493,1.6005898714065552
3600,19,-50,117.44913065908793,39.25702185206487,0.9655948281288147,-0.2524109482765198,0.006229465827345848,-0.003304731333628297,0.05738608539104462,0.015787528827786446,1.56956946849823
