time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
2800,25,-53,117.44922763685004,39.257368025314555,0.6624525785446167,0.050288524478673935,-0.024772878736257553,-0.8726769089698792,0.08287447690963745,0.057963792234659195,0.06927639991044998
2857,25,-48,117.44922763685004,39.257368025314555,0.6624525785446167,0.050288524478673935,-0.024772878736257553,-0.8726769089698792,0.08287447690963745,0.057963792234659195,0.06927639991044998
3000,25,-48,117.44922790251842,39.257367530465764,0.8018330335617065,-0.1586994081735611,0.07467076182365417,-0.5574160218238831,0.06735355406999588,0.04364960640668869,0.06719709187746048
3089,25,-48,117.44922790251842,39.257367530465764,0.8018330335617065,-0.1586994081735611,0.07467076182365417,-0.5574160218238831,0.06735355406999588,0.04364960640668869,0.06719709187746048
3089,23,-48,117.44922790251842,39.257367530465764,0.8018330335617065,-0.1586994081735611,0.07467076182365417,-0.5574160218238831,0.06735355406999588,0.04364960640668869,0.06719709187746048
3200,23,-48,117.44922831880504,39.25736646062533,0.8904247283935547,-0.2864987552165985,0.09988041967153549,-0.3245491087436676,0.02213001251220703,-0.06569436192512512,0.06752792745828629
3285,23,-48,117.44922831880504,39.25736646062533,0.8904247283935547,-0.2864987552165985,0.09988041967153549,-0.3245491087436676,0.02213001251220703,-0.06569436192512512,0.06752792745828629
3285,24,-48,117.44922831880504,39.25736646062533,0.8904247283935547,-0.2864987552165985,0.09988041967153549,-0.3245491087436676,0.02213001251220703,-0.06569436192512512,0.06752792745828629
3402,24,-48,117.44922866406377,39.257365787516484,0.9409344792366028,-0.1216631755232811,0.07079081237316132,-0.1729021668434143,0.0059377774596214294,-0.13299322128295898,0.06598196178674698
3420,24,-48,117.44922866406377,39.257365787516484,0.9409344792366028,-0.1216631755232811,0.07079081237316132,-0.1729021668434143,0.0059377774596214294,-0.13299322128295898,0.06598196178674698
3430,24,-48,117.44922866406377,39.257365787516484,0.9409344792366028,-0.1216631755232811,0.07079081237316132,-0.1729021668434143,0.0059377774596214294,-0.13299322128295898,0.06598196178674698
3600,24,-48,117.44922869427437,39.25736602219795,0.9858558177947998,0.14375007152557373,-0.018352193757891655,-0.39036688208580017,0.003835256677120924,-0.0872964933514595,0.060754675418138504
3766,24,-48,117.44922869427437,39.25736602219795,0.9858558177947998,0.14375007152557373,-0.018352193757891655,-0.39036688208580017,0.003835256677120924,-0.0872964933514595,0.060754675418138504
3802,24,-48,117.44922847821626,39.25736655959472,1.1364033222198486,0.2524745762348175,-0.08046091347932816,-0.9168807864189148,0.05386199802160263,-0.02400083653628826,0.07117267698049545
3852,24,-44,117.44922847821626,39.25736655959472,1.1364033222198486,0.2524745762348175,-0.08046091347932816,-0.9168807864189148,0.05386199802160263,-0.02400083653628826,0.07117267698049545
4001,24,-44,117.44922864957545,39.257366836507664,1.348681926727295,0.26036369800567627,-0.03278005123138428,-1.2281439304351807,0.025212055072188377,-0.016452977433800697,0.10131577402353287
4200,24,-44,117.44922862969223,39.25736735712881,1.6159874200820923,0.2756655812263489,-0.12199542671442032,-1.4018467664718628,-0.01571211777627468,-0.0036414582282304764,0.11571873724460602
4400,24,-44,117.4492279866532,39.257367830509885,1.9108211994171143,0.2705821692943573,-0.27836179733276367,-1.4311158657073975,-0.004514217842370272,-0.006934820674359798,0.13006040453910828
4600,24,-44,117.44922710895702,39.25736834025165,2.1949007511138916,0.29045918583869934,-0.36318784952163696,-1.3765934705734253,0.03354635462164879,-0.01517492439597845,0.13920904695987701
4690,24,-44,117.44922710895702,39.25736834025165,2.1949007511138916,0.29045918583869934,-0.36318784952163696,-1.3765934705734253,0.03354635462164879,-0.01517492439597845,0.13920904695987701
4690,23,-44,117.44922710895702,39.25736834025165,2.1949007511138916,0.29045918583869934,-0.36318784952163696,-1.3765934705734253,0.03354635462164879,-0.01517492439597845,0.13920904695987701
4769,23,-44,117.44922710895702,39.25736834025165,2.1949007511138916,0.29045918583869934,-0.36318784952163696,-1.3765934705734253,0.03354635462164879,-0.01517492439597845,0.13920904695987701
4800,23,-44,117.44922630931812,39.257368801834765,2.4563515186309814,0.252825528383255,-0.3807680010795593,-1.194413661956787,0.06790262460708618,-0.02182288095355034,0.15066936612129211
4852,23,-39,117.44922630931812,39.257368801834765,2.4563515186309814,0.252825528383255,-0.3807680010795593,-1.194413661956787,0.06790262460708618,-0.02182288095355034,0.15066936612129211
4883,23,-39,117.44922630931812,39.257368801834765,2.4563515186309814,0.252825528383255,-0.3807680010795593,-1.194413661956787,0.06790262460708618,-0.02182288095355034,0.15066936612129211
4883,24,-39,117.44922630931812,39.257368801834765,2.4563515186309814,0.252825528383255,-0.3807680010795593,-1.194413661956787,0.06790262460708618,-0.02182288095355034,0.15066936612129211
5000,24,-39,117.44922533921064,39.25736917188997,2.666100025177002,0.2442282885313034,-0.391460120677948,-0.8784412145614624,0.0603279173374176,-0.04566676914691925,0.15263059735298157
5201,24,-39,117.4492243273658,39.25736960230652,2.846388339996338,0.2710497975349426,-0.3554628789424896,-0.9756937623023987,0.0837773010134697,-0.055193860083818436,0.1516524851322174
5400,24,-39,117.4492235945039,39.25737009926443,3.088569402694702,0.31094107031822205,-0.2612624764442444,-1.1952186822891235,0.07434114813804626,-0.056392330676317215,0.15404154360294342
5497,24,-39,117.4492235945039,39.25737009926443,3.088569402694702,0.31094107031822205,-0.2612624764442444,-1.1952186822891235,0.07434114813804626,-0.056392330676317215,0.15404154360294342
5497,26,-39,117.4492235945039,39.25737009926443,3.088569402694702,0.31094107031822205,-0.2612624764442444,-1.1952186822891235,0.07434114813804626,-0.056392330676317215,0.15404154360294342
5601,26,-39,117.4492229252366,39.257370665808686,3.3418238162994385,0.36638298630714417,-0.27192503213882446,-1.329996109008789,0.03154347836971283,-0.049237772822380066,0.15761494636535645
5769,26,-39,117.4492229252366,39.257370665808686,3.3418238162994385,0.36638298630714417,-0.27192503213882446,-1.329996109008789,0.03154347836971283,-0.049237772822380066,0.15761494636535645
5771,26,-39,117.4492229252366,39.257370665808686,3.3418238162994385,0.36638298630714417,-0.27192503213882446,-1.329996109008789,0.03154347836971283,-0.049237772822380066,0.15761494636535645
5806,26,-39,117.44922216578365,39.25737142460603,3.6338346004486084,0.3992727994918823,-0.31316155195236206,-1.4564905166625977,0.04933956265449524,-0.029818648472428322,0.158290833234787
5853,26,-40,117.44922216578365,39.25737142460603,3.6338346004486084,0.3992727994918823,-0.31316155195236206,-1.4564905166625977,0.04933956265449524,-0.029818648472428322,0.158290833234787
5892,26,-40,117.44922216578365,39.25737142460603,3.6338346004486084,0.3992727994918823,-0.31316155195236206,-1.4564905166625977,0.04933956265449524,-0.029818648472428322,0.158290833234787
5892,25,-40,117.44922216578365,39.25737142460603,3.6338346004486084,0.3992727994918823,-0.31316155195236206,-1.4564905166625977,0.04933956265449524,-0.029818648472428322,0.158290833234787
6000,25,-40,117.44922111642332,39.257372186967224,3.919478178024292,0.3937167823314667,-0.33940449357032776,-1.3478347063064575,0.08231867849826813,-0.012284043245017529,0.161502406001091
6200,25,-40,117.44922030007494,39.257372768786446,4.139452934265137,0.33204028010368347,-0.3073025345802307,-0.8169581294059753,0.10204228013753891,0.007741684094071388,0.16225497424602509
6293,25,-40,117.44922030007494,39.257372768786446,4.139452934265137,0.33204028010368347,-0.3073025345802307,-0.8169581294059753,0.10204228013753891,0.007741684094071388,0.16225497424602509
6293,26,-40,117.44922030007494,39.257372768786446,4.139452934265137,0.33204028010368347,-0.3073025345802307,-0.8169581294059753,0.10204228013753891,0.007741684094071388,0.16225497424602509
6400,26,-40,117.44921949682721,39.25737342150851,4.259370803833008,0.28335076570510864,-0.26329922676086426,-0.4349144399166107,0.09867309033870697,0.016046397387981415,0.15887551009655
6600,26,-40,117.44921908509265,39.25737379280677,4.333434581756592,0.1828194260597229,-0.17733171582221985,-0.25317519903182983,0.11441855132579803,0.0333719328045845,0.16002441942691803
6692,26,-40,117.44921908509265,39.25737379280677,4.333434581756592,0.1828194260597229,-0.17733171582221985,-0.25317519903182983,0.11441855132579803,0.0333719328045845,0.16002441942691803
6692,25,-40,117.44921908509265,39.25737379280677,4.333434581756592,0.1828194260597229,-0.17733171582221985,-0.25317519903182983,0.11441855132579803,0.0333719328045845,0.16002441942691803
6773,25,-40,117.44921908509265,39.25737379280677,4.333434581756592,0.1828194260597229,-0.17733171582221985,-0.25317519903182983,0.11441855132579803,0.0333719328045845,0.16002441942691803
6800,25,-40,117.44921887993651,39.257374059830546,4.376180648803711,0.10306193679571152,-0.09438026696443558,-0.15905018150806427,0.10304345190525055,0.017857158556580544,0.15964891016483307
6853,25,-43,117.44921887993651,39.257374059830546,4.376180648803711,0.10306193679571152,-0.09438026696443558,-0.15905018150806427,0.10304345190525055,0.017857158556580544,0.15964891016483307
7000,25,-43,117.44921874978161,39.257373984913876,4.420290946960449,-0.0035283875185996294,-0.02603587694466114,-0.1676620990037918,0.10363756120204926,0.007743587717413902,0.15721715986728668
7200,25,-43,117.44921876628824,39.257373841504524,4.477075099945068,-0.03649383410811424,0.03870156779885292,-0.2748032212257385,0.07601827383041382,-0.02127496711909771,0.1570071280002594
7400,25,-43,117.44921885438181,39.25737372554031,4.563217639923096,-0.017238296568393707,0.06115523725748062,-0.516123354434967,0.06068933755159378,-0.02274204045534134,0.1600418984889984
7600,25,-43,117.44921904622686,39.25737369342105,4.719628810882568,0.03273589164018631,0.0412004254758358,-0.7033777236938477,0.04715057462453842,-0.03781578689813614,0.16025562584400177
7697,25,-43,117.44921904622686,39.25737369342105,4.719628810882568,0.03273589164018631,0.0412004254758358,-0.7033777236938477,0.04715057462453842,-0.03781578689813614,0.16025562584400177
7697,24,-43,117.44921904622686,39.25737369342105,4.719628810882568,0.03273589164018631,0.0412004254758358,-0.7033777236938477,0.04715057462453842,-0.03781578689813614,0.16025562584400177
7768,24,-43,117.44921904622686,39.25737369342105,4.719628810882568,0.03273589164018631,0.0412004254758358,-0.7033777236938477,0.04715057462453842,-0.03781578689813614,0.16025562584400177
7800,24,-43,117.44921923490786,39.2573735740692,4.852736473083496,0.10892974585294724,0.043504826724529266,-0.5412231683731079,0.047117363661527634,-0.07345837354660034,0.1561010628938675
7853,24,-47,117.44921923490786,39.2573735740692,4.852736473083496,0.10892974585294724,0.043504826724529266,-0.5412231683731079,0.047117363661527634,-0.07345837354660034,0.1561010628938675
